Area Codes,Area Names,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E01007906,Sheffield 027D,"1,360",37,32,30,35,34,35,24,15,21,17,29,29,27,21,23,17,22,20,23,14,18,18,13,11,16,28,27,20,28,32,18,28,30,28,25,29,26,18,11,20,10,18,18,25,20,19,18,17,10,18,10,20,12,8,5,10,6,5,7,10,6,5,7,8,1,8,8,5,3,4,3,2,5,5,7,4,7,8,5,3,4,9,6,5,4,5,0,3,2,0,3
E01008064,Sheffield 028A,830,13,2,7,9,5,2,3,3,6,3,1,2,2,0,1,7,6,9,8,29,68,94,55,65,38,19,26,15,20,12,13,9,13,5,7,11,8,11,8,13,9,6,9,7,4,5,1,4,3,8,8,7,6,4,3,7,6,8,10,1,5,1,3,2,0,8,3,4,3,7,2,5,1,5,3,2,1,2,4,2,1,2,4,1,3,2,3,3,0,2,2
E01008066,Sheffield 028B,805,3,1,2,2,0,6,2,4,2,3,1,5,4,2,2,1,1,0,5,21,129,185,133,54,37,12,13,7,5,7,7,4,8,5,5,3,2,3,1,4,6,4,1,2,1,3,2,2,1,6,4,4,2,2,3,1,0,2,2,1,0,1,1,1,4,3,3,8,4,2,4,2,1,0,3,0,2,1,0,1,1,2,3,0,5,0,1,1,1,1,9
E01008069,Sheffield 028C,765,3,3,8,5,3,2,6,8,4,6,3,1,3,0,0,2,1,3,1,14,113,98,70,41,45,26,19,17,19,13,13,18,15,7,11,5,4,3,1,3,2,1,4,2,3,8,1,1,5,4,4,1,5,9,11,0,4,1,3,5,2,4,3,4,3,3,6,6,2,4,4,6,0,1,1,2,2,0,3,3,2,2,3,2,2,1,1,0,0,0,2
E01008074,Sheffield 028D,703,9,6,6,1,8,6,6,8,7,6,1,5,3,1,4,6,1,3,6,10,61,39,39,21,26,23,20,14,15,10,15,21,14,14,9,11,13,6,6,8,7,7,8,4,5,11,10,4,6,6,6,5,8,3,4,7,5,3,5,6,7,7,5,6,7,2,7,4,2,4,6,6,4,4,1,0,1,1,0,2,3,1,0,7,0,2,2,1,2,0,1
E01007951,Sheffield 029A,845,9,10,8,8,11,9,3,3,6,15,10,12,7,6,7,6,3,5,5,9,9,12,12,22,27,18,21,15,21,14,11,17,5,14,12,9,10,8,13,10,14,13,9,8,8,8,5,14,6,11,14,13,6,8,12,10,4,12,11,10,5,9,6,2,10,5,8,5,8,5,9,13,5,3,2,4,13,7,1,7,5,6,12,5,2,10,8,10,3,4,25
E01007960,Sheffield 029B,839,9,10,6,8,12,12,9,7,4,3,3,4,3,4,6,9,6,9,7,11,38,29,33,19,36,28,14,20,17,19,13,13,17,16,4,10,18,12,8,5,12,9,8,18,10,11,8,10,15,12,4,6,10,4,3,9,6,5,9,6,6,7,5,6,7,5,7,6,5,6,6,5,6,9,5,6,2,7,6,5,4,6,7,3,2,3,1,2,3,1,4
E01007962,Sheffield 029C,646,7,4,4,2,4,2,2,6,1,3,4,3,2,4,4,2,1,3,4,7,49,36,36,20,34,20,17,21,18,12,9,10,10,14,6,2,8,10,4,12,6,12,5,7,3,5,5,8,4,4,3,5,2,2,6,5,5,5,2,2,1,3,5,3,8,2,1,1,10,5,9,6,7,2,3,3,7,7,5,5,4,5,4,2,1,2,0,3,4,3,12
E01008159,Sheffield 029D,823,12,9,18,10,9,9,4,7,7,7,5,9,5,5,8,2,2,2,1,6,6,11,17,12,15,32,33,28,27,22,20,15,22,18,18,6,9,7,16,7,16,12,9,9,11,7,10,13,6,4,4,18,9,10,10,11,5,8,10,8,4,7,5,7,3,4,6,2,10,6,8,10,3,5,4,8,9,7,8,5,3,7,4,1,3,2,1,3,2,2,6
E01007866,Sheffield 030A,837,6,3,1,6,5,9,6,5,8,7,6,1,12,3,0,6,5,6,4,10,64,135,66,48,45,28,22,17,11,8,7,6,8,9,8,6,3,5,6,6,4,10,6,1,7,5,7,13,4,7,6,3,4,3,5,7,7,5,4,4,7,2,7,3,4,8,7,9,4,8,0,2,2,3,1,5,0,6,1,5,1,5,3,3,0,2,3,2,3,0,2
E01007867,Sheffield 030B,"1,060",1,1,1,1,1,6,4,8,7,2,2,0,4,1,0,3,7,3,7,36,202,165,121,90,85,41,24,11,15,10,7,3,2,3,5,4,5,0,9,6,7,6,3,3,8,2,4,4,8,4,4,1,2,1,1,1,1,1,2,0,4,5,2,3,8,5,0,1,0,0,9,8,0,6,6,2,0,2,8,5,1,1,1,1,0,2,1,0,2,1,10
E01007868,Sheffield 030C,614,4,8,3,2,4,4,2,3,2,6,2,4,10,5,1,5,6,5,3,6,25,15,15,16,17,20,17,9,12,12,7,8,7,8,11,5,5,9,7,8,4,3,3,7,5,8,8,6,9,10,2,9,10,9,6,6,6,5,4,5,6,10,6,7,8,6,5,8,2,6,7,5,2,10,5,1,2,7,3,2,3,4,5,6,4,7,2,3,4,6,19
E01008067,Sheffield 030D,833,3,1,3,2,2,5,3,0,1,0,18,9,1,14,10,4,2,0,4,22,138,183,123,61,39,12,13,15,5,9,11,4,6,8,8,6,5,3,3,3,1,2,1,0,0,2,2,0,1,3,3,0,1,1,2,2,1,1,4,3,1,3,0,1,1,0,2,2,4,1,1,0,0,0,1,0,0,2,0,0,1,0,1,1,0,3,3,2,1,4,9
E01008073,Sheffield 030E,811,6,11,18,8,7,6,4,4,3,2,2,1,3,1,1,5,9,7,12,10,50,82,52,31,26,27,18,12,11,9,16,15,4,7,11,7,12,10,9,13,9,5,9,6,4,4,10,12,12,4,10,11,6,7,8,8,12,5,5,6,9,4,12,7,5,6,4,5,4,2,4,4,8,6,4,3,4,2,2,2,1,2,4,0,2,3,1,3,0,1,2
E01007907,Sheffield 032A,845,12,10,11,13,11,6,8,10,12,9,12,8,20,12,14,18,12,11,14,8,15,13,10,12,11,15,15,17,13,16,11,12,8,13,5,10,14,21,11,11,14,15,19,14,6,11,14,13,8,11,9,6,5,8,10,13,12,11,6,4,6,6,7,7,7,7,5,6,8,8,8,9,6,3,7,3,10,4,5,4,3,3,3,2,0,2,2,1,2,0,8
E01007908,Sheffield 032B,718,8,13,8,4,7,7,7,5,10,4,9,8,8,5,10,4,4,5,3,3,8,11,11,10,16,14,14,6,11,17,15,4,18,8,13,7,12,23,9,6,7,8,9,6,7,8,7,10,9,14,9,14,6,13,9,17,12,14,7,11,4,4,9,6,5,8,6,7,7,7,4,4,5,8,7,3,7,8,7,7,6,5,4,2,5,0,3,0,3,2,3
E01007909,Sheffield 032C,"1,218",21,17,13,16,18,20,19,17,19,17,6,7,6,8,9,11,12,14,14,13,7,12,12,15,26,28,25,15,30,27,18,20,28,31,20,16,19,17,20,15,17,12,14,20,16,16,14,18,25,18,16,21,13,20,27,19,14,13,8,6,8,10,9,5,7,11,8,9,9,7,10,4,8,6,5,11,6,10,8,9,5,1,3,9,5,6,4,6,3,2,9
E01007911,Sheffield 032D,690,5,6,4,3,5,9,11,5,7,8,10,5,8,6,9,9,6,5,4,9,6,7,3,5,7,5,8,6,9,8,9,12,2,13,7,8,8,8,5,10,6,8,8,9,7,8,7,10,14,16,11,5,17,13,9,10,9,12,13,6,12,11,10,8,7,7,8,12,7,10,12,16,11,7,10,4,4,8,3,4,6,4,9,2,6,2,3,3,1,0,5
E01008014,Sheffield 032E,849,8,11,12,12,16,14,11,8,8,11,6,6,6,10,7,15,9,14,9,9,14,8,10,7,20,13,12,10,10,15,14,10,11,17,10,9,7,10,11,13,12,16,7,8,13,9,16,9,9,13,11,7,6,6,6,4,12,6,11,5,9,7,6,8,10,6,10,3,17,11,10,5,4,2,7,8,4,6,9,4,10,12,8,5,5,7,3,6,3,5,20
E01008016,Sheffield 032F,751,10,6,8,6,7,13,8,9,5,5,11,13,15,10,4,10,14,5,8,6,15,11,10,17,10,13,11,6,10,13,10,13,10,10,9,10,8,8,11,13,6,6,8,11,13,11,18,11,15,10,11,14,11,8,6,10,5,8,10,9,10,5,5,8,6,9,7,5,5,6,9,6,8,7,3,1,3,10,3,4,3,6,5,1,4,4,5,2,2,1,6
E01007952,Sheffield 033A,843,5,4,8,5,8,16,11,20,13,14,8,8,11,10,11,8,11,10,8,3,9,6,2,13,7,9,4,2,8,3,7,5,5,6,9,7,6,11,12,10,12,16,13,16,13,13,9,12,15,14,10,9,15,14,8,22,13,18,10,13,7,7,15,7,12,9,5,6,15,18,9,8,10,9,11,5,6,7,7,6,8,15,6,9,4,5,5,3,4,1,6
E01007953,Sheffield 033B,795,3,4,6,1,2,6,7,8,5,5,6,5,4,4,6,7,6,3,8,5,5,2,5,7,0,5,7,9,4,13,7,9,5,4,2,5,12,3,9,8,15,7,9,8,9,12,9,11,8,6,18,13,9,11,13,9,9,9,14,7,12,7,12,9,13,22,5,24,13,16,25,13,8,5,11,13,17,7,11,16,16,12,9,7,5,9,6,8,13,6,17
E01007954,Sheffield 033C,785,3,5,9,6,3,11,10,12,14,18,12,11,9,8,9,5,11,14,12,6,7,2,8,2,11,1,4,1,3,3,2,9,1,4,9,2,9,6,13,10,7,11,18,18,9,11,12,16,18,17,10,17,10,12,20,16,9,9,8,11,11,14,11,11,12,13,15,7,11,15,20,4,8,13,7,5,2,8,6,7,5,4,2,3,3,2,5,2,1,2,2
E01007961,Sheffield 033D,798,9,8,8,5,10,18,10,19,15,19,10,9,9,9,8,12,7,4,5,8,6,2,15,8,7,12,9,4,4,2,10,10,12,13,9,10,10,13,12,12,8,10,13,14,12,13,10,12,19,12,10,7,12,13,10,10,10,10,9,11,10,8,9,10,8,4,2,5,7,6,8,9,6,4,9,9,8,6,8,5,6,9,2,3,3,1,6,3,3,1,13
E01007859,Sheffield 036A,815,1,2,2,2,2,3,3,3,2,0,6,5,6,0,0,3,4,0,70,226,88,46,21,21,18,20,21,13,11,6,8,5,4,7,3,6,6,2,2,4,1,5,6,3,3,4,1,10,9,0,6,2,6,6,2,6,3,5,3,5,1,2,1,1,2,4,6,6,6,1,4,7,6,2,2,3,2,3,6,2,1,0,3,1,2,0,1,0,0,0,2
E01007860,Sheffield 036B,787,5,5,5,4,0,2,5,4,9,7,5,3,5,5,2,4,8,5,5,19,96,66,50,36,35,22,7,10,11,8,12,6,12,11,7,12,11,9,8,7,5,7,5,4,8,9,3,5,9,4,1,5,6,7,7,4,3,5,3,8,3,1,4,10,4,7,7,3,4,4,7,7,9,3,4,3,2,1,2,2,2,6,4,5,4,2,1,1,1,4,19
E01007863,Sheffield 036C,880,8,6,3,6,9,8,9,10,6,15,5,5,5,5,1,8,4,7,19,99,61,30,25,18,26,24,10,18,8,12,7,9,6,3,11,6,4,7,5,10,4,8,15,6,8,10,8,5,8,14,5,3,6,18,8,11,12,9,12,5,6,12,5,7,9,15,6,5,8,3,4,9,6,7,11,3,4,6,4,1,3,5,5,7,2,0,3,3,0,2,6
E01007864,Sheffield 036D,"1,153",0,1,0,2,1,1,1,2,0,5,0,0,1,1,0,2,0,1,5,76,295,270,161,73,55,16,16,19,3,12,4,9,4,4,4,5,3,3,5,5,1,2,1,2,2,5,2,2,2,1,2,4,2,4,2,3,1,2,2,0,0,2,3,2,1,4,1,2,0,4,4,3,3,1,2,2,2,1,2,1,0,1,2,0,1,0,0,1,0,0,1
E01008104,Sheffield 036E,798,6,5,3,3,8,5,4,9,9,13,11,13,7,16,4,13,5,5,12,31,69,59,31,29,30,18,17,16,9,10,9,3,10,7,11,3,9,7,5,5,7,5,5,10,12,2,6,9,5,3,8,7,4,8,10,1,7,1,16,10,7,6,1,2,4,9,3,5,8,6,6,4,3,2,4,4,1,3,8,2,6,5,1,2,6,1,1,1,1,1,10
E01007910,Sheffield 037A,976,15,13,16,12,16,12,5,15,8,10,17,13,13,11,8,9,16,8,5,8,7,9,11,10,9,22,13,29,10,11,17,11,20,18,12,20,2,7,15,2,13,6,10,12,10,11,13,21,13,13,14,21,16,18,10,14,7,11,7,8,8,9,7,6,7,8,6,4,12,5,9,7,12,7,9,8,7,9,9,6,6,7,7,3,7,6,7,6,4,3,32
E01007912,Sheffield 037B,768,7,5,7,4,2,8,10,8,9,9,6,4,5,6,4,2,6,5,6,4,14,7,7,5,11,11,14,12,5,8,11,9,4,5,5,6,8,5,4,6,7,8,6,6,12,5,14,12,11,7,9,12,11,15,7,14,13,9,11,14,16,9,14,8,18,13,11,13,17,13,12,7,14,19,6,5,5,9,9,8,6,9,7,6,8,5,5,5,2,3,9
E01007971,Sheffield 037C,792,6,8,10,11,12,15,17,5,10,10,9,12,10,14,8,5,5,8,12,11,7,5,4,11,9,6,13,15,7,6,16,18,10,13,5,9,7,9,6,6,9,10,10,14,9,9,7,12,10,7,13,14,12,10,8,9,12,11,6,7,14,6,10,14,7,10,6,5,7,7,6,10,8,13,7,5,7,5,6,5,8,3,2,8,3,2,0,10,6,0,13
E01007973,Sheffield 037D,765,3,4,2,8,4,6,12,9,9,8,12,8,9,7,8,11,4,13,8,5,3,7,5,3,6,16,7,16,6,7,10,7,5,10,7,6,6,10,4,3,8,8,10,12,12,16,12,17,14,17,12,13,17,11,7,12,18,17,16,10,7,6,2,6,3,8,11,6,10,9,6,12,12,15,11,5,6,8,9,6,5,4,3,8,8,4,3,1,3,5,10
E01007858,Sheffield 038A,776,2,7,4,5,8,7,4,6,4,6,12,5,13,10,8,14,12,9,5,3,1,4,1,10,6,13,9,13,12,8,9,12,8,10,5,9,8,12,9,7,16,13,9,14,18,20,19,12,9,11,10,18,13,11,9,15,8,4,8,7,11,12,7,8,8,9,4,4,13,4,5,4,4,4,2,6,6,4,8,3,4,7,10,6,7,5,3,3,4,3,44
E01007861,Sheffield 038B,802,3,2,2,7,4,8,5,9,9,5,15,13,7,10,10,14,13,16,11,2,1,3,4,6,4,6,5,11,5,3,2,7,5,3,7,12,9,7,10,7,4,8,12,10,14,14,26,12,18,18,24,18,12,7,20,11,19,14,13,11,10,13,14,15,6,11,9,9,8,16,12,10,8,8,4,3,2,5,9,6,9,4,2,6,5,6,6,4,1,3,11
E01007862,Sheffield 038C,"2,542",10,5,12,10,8,8,12,6,9,7,6,10,10,5,7,7,16,18,220,951,449,152,93,53,28,19,13,15,11,9,9,12,7,7,9,9,10,8,7,6,5,7,1,5,6,14,9,2,5,4,6,4,4,10,3,8,7,12,11,3,8,5,9,13,6,7,4,10,7,5,10,11,6,10,8,3,1,2,1,4,1,2,0,1,0,1,1,1,0,1,15
E01007865,Sheffield 038D,851,4,10,7,9,8,12,12,13,6,11,23,11,10,6,7,21,9,8,6,4,4,4,3,3,4,12,9,9,10,10,14,8,8,13,11,7,18,15,6,8,16,15,12,17,18,14,13,16,13,17,12,17,14,15,8,16,10,9,9,9,5,10,7,9,12,13,13,6,9,8,5,13,16,6,10,6,9,4,3,4,2,6,1,5,4,4,4,3,3,2,6
E01008011,Sheffield 039A,877,8,10,9,17,8,14,11,12,21,12,10,20,11,15,12,11,10,13,9,12,11,12,8,12,14,19,19,11,13,17,14,10,7,5,12,11,7,17,13,16,8,10,11,4,7,13,17,17,19,9,15,13,12,11,12,10,5,12,6,10,11,10,7,12,10,6,6,6,6,8,9,6,5,8,4,5,3,7,5,1,3,3,2,4,3,5,2,0,3,0,3
E01008012,Sheffield 039B,"1,105",23,20,14,16,22,17,10,16,15,12,19,21,12,11,8,10,13,8,10,8,19,18,17,12,26,31,42,15,29,29,16,22,20,20,18,21,21,21,14,19,13,15,9,12,14,14,9,13,6,10,9,11,12,13,7,15,12,14,13,10,13,14,7,7,8,6,6,5,5,3,3,5,5,8,6,8,8,3,4,4,5,9,3,3,4,0,1,1,1,0,4
E01008013,Sheffield 039C,656,3,7,8,10,8,14,7,9,10,9,9,16,8,9,3,6,4,4,6,6,5,7,3,8,6,9,8,11,8,13,14,11,5,16,13,10,11,7,8,13,9,11,12,9,9,9,13,8,10,6,6,11,10,10,9,8,7,7,2,4,13,17,10,4,7,3,6,5,7,7,3,6,3,1,1,5,2,5,3,4,2,4,1,0,1,3,6,6,4,2,3
E01008015,Sheffield 039D,821,10,9,2,10,8,13,5,13,5,10,7,10,7,12,8,7,8,8,7,11,7,10,7,11,8,24,17,17,10,15,10,14,8,14,10,18,11,6,13,12,13,16,7,5,16,6,16,14,18,19,13,11,6,16,11,11,11,9,8,12,9,3,5,10,9,8,4,8,4,6,7,5,2,9,8,6,6,5,6,4,3,8,5,1,1,7,1,2,0,6,13
E01008017,Sheffield 039E,800,12,11,7,18,17,13,8,17,8,13,10,12,10,10,11,10,8,10,4,6,12,4,8,12,9,11,9,7,6,7,19,12,10,13,22,8,8,9,12,6,11,10,13,11,10,11,10,14,4,9,10,6,10,16,7,16,12,9,5,9,5,7,10,8,7,8,11,6,6,10,12,13,11,5,9,3,4,8,3,3,5,1,0,4,0,2,2,1,1,5,8
E01008018,Sheffield 039F,767,8,11,12,10,12,19,30,13,18,13,10,7,17,8,10,4,2,8,10,6,8,5,7,6,13,22,17,14,8,11,17,20,10,13,5,8,10,6,9,12,14,7,8,12,8,13,4,7,11,14,12,4,9,13,14,10,8,8,9,5,6,7,6,4,5,3,5,4,4,4,8,5,4,6,5,7,7,3,3,2,5,3,2,3,4,1,1,0,0,2,9
E01008105,Sheffield 040A,"1,285",9,7,5,7,2,10,11,7,11,16,7,8,9,10,8,28,42,16,46,213,140,82,54,55,48,32,18,26,15,15,15,9,14,14,10,9,12,11,13,12,5,8,10,4,8,7,7,4,9,5,8,3,5,5,4,12,7,6,11,7,3,6,5,7,0,1,2,3,4,1,1,1,3,1,1,2,3,3,3,3,2,2,0,1,1,2,3,3,2,0,5
E01008107,Sheffield 040C,844,8,8,4,11,5,10,9,9,8,12,11,4,6,10,14,5,6,3,8,7,55,38,44,42,47,22,24,15,13,13,9,11,9,5,7,6,6,7,10,8,11,9,12,17,12,11,5,16,9,12,3,4,4,6,2,7,11,11,3,3,6,5,6,3,6,9,3,2,4,4,4,3,3,3,5,4,2,1,1,2,5,2,3,6,3,2,4,1,1,5,19
E01008111,Sheffield 040D,857,4,4,4,3,6,4,2,4,2,3,2,3,2,6,5,3,6,6,10,27,114,104,69,44,51,27,17,15,9,9,13,5,6,6,7,11,6,1,4,8,6,6,3,9,12,7,5,5,10,8,8,3,4,4,9,4,5,11,6,7,3,3,3,3,3,4,3,7,3,6,3,1,4,4,2,4,2,1,1,1,0,4,2,2,2,1,2,3,2,1,13
E01033271,Sheffield 040E,755,12,14,19,14,15,11,14,11,18,11,3,8,2,10,7,4,5,2,1,10,37,20,11,36,36,28,18,17,20,19,25,22,25,14,9,13,9,9,12,11,10,7,5,5,15,8,6,6,6,5,6,2,4,4,2,1,5,1,8,4,2,5,1,6,0,2,3,1,2,0,0,0,2,1,4,4,2,4,2,2,1,1,0,2,0,2,3,6,0,3,2
E01033272,Sheffield 040F,595,4,3,2,2,1,6,3,8,6,7,6,10,9,4,2,4,3,2,7,9,13,41,38,31,34,26,20,22,18,14,15,10,14,16,7,23,10,21,7,9,10,5,5,0,3,4,3,5,2,1,1,2,2,2,3,4,2,1,6,1,1,1,1,0,2,0,2,1,2,1,1,2,3,1,1,4,2,3,2,6,0,0,1,1,0,1,0,0,1,0,6
E01007955,Sheffield 041A,691,5,7,3,3,4,10,4,7,12,4,10,10,14,7,6,11,6,9,7,9,2,2,3,3,4,7,3,3,1,5,3,2,0,2,3,8,9,12,5,8,7,12,6,7,10,13,10,10,14,15,13,12,9,11,14,10,18,11,14,8,12,8,10,14,14,6,9,12,12,7,12,8,9,9,8,8,9,8,2,7,2,7,6,4,2,3,3,5,3,5,10
E01007956,Sheffield 041B,"1,062",8,7,6,5,8,8,17,13,12,14,20,10,13,10,11,8,11,8,8,7,7,8,10,8,14,7,2,4,2,2,3,4,2,8,9,11,8,14,11,11,12,9,16,15,18,20,17,15,18,27,17,12,25,15,26,11,12,15,19,19,9,14,12,9,19,11,10,13,8,13,13,13,14,18,19,11,13,12,12,12,10,12,13,11,14,13,10,8,8,6,15
E01007957,Sheffield 041C,838,6,13,8,13,14,12,15,9,21,16,15,5,5,13,10,11,9,11,6,9,2,1,5,1,3,4,4,2,6,4,4,10,6,12,8,23,6,15,19,13,11,9,9,11,17,10,14,10,11,11,16,8,16,11,17,9,9,10,12,7,9,3,10,13,10,8,13,8,15,17,11,6,7,8,4,7,14,7,4,6,8,4,6,5,5,2,8,6,5,0,12
E01007958,Sheffield 041D,744,7,6,4,7,6,6,6,7,5,8,11,14,6,4,6,11,10,8,12,6,2,1,3,2,2,5,5,5,2,4,4,4,4,4,4,4,7,12,5,21,8,7,6,5,8,10,13,14,11,8,13,9,11,13,8,19,8,13,7,17,8,10,6,14,13,7,13,18,16,20,15,9,8,10,9,9,5,4,11,10,6,7,8,10,7,3,3,5,7,3,12
E01007959,Sheffield 041E,762,1,4,7,8,10,8,3,12,11,8,9,9,10,16,7,6,10,6,8,4,4,3,5,2,4,11,1,5,1,2,5,1,6,6,11,5,8,8,15,12,5,6,8,7,7,12,16,8,19,7,16,17,10,19,12,15,13,11,10,13,8,11,15,14,17,11,12,13,12,14,14,8,15,6,6,8,4,5,4,8,10,3,5,6,6,6,5,2,3,4,4
E01008108,Sheffield 042A,894,14,10,11,14,8,7,9,10,9,11,6,9,7,7,10,5,18,5,10,57,48,38,24,32,35,33,44,41,24,26,17,14,19,10,11,16,7,14,6,8,9,6,5,7,5,10,9,10,8,6,7,6,1,3,4,6,5,4,4,4,4,2,4,2,3,1,2,1,2,4,2,2,1,1,1,4,2,2,2,3,3,0,3,3,3,3,0,7,2,1,1
E01008109,Sheffield 042B,"1,397",8,13,14,10,12,6,6,13,9,6,7,9,15,8,8,20,13,23,58,248,137,78,66,48,33,28,35,30,22,13,23,14,12,14,11,14,10,12,8,8,7,7,5,10,3,6,6,6,4,9,10,9,8,8,5,8,7,7,5,8,5,8,5,10,2,5,3,1,4,1,6,5,7,6,8,6,8,6,7,6,3,4,0,4,3,3,2,3,2,3,1
E01008112,Sheffield 042D,840,12,14,10,17,9,13,13,14,13,8,17,14,13,15,16,12,13,11,5,5,11,19,16,10,18,20,26,26,21,14,24,16,16,14,21,27,24,17,19,13,16,13,15,8,4,7,5,6,4,7,7,2,6,3,5,7,6,7,8,4,7,4,1,3,3,4,5,6,2,1,3,3,1,1,0,4,3,1,2,2,1,1,5,5,3,2,4,2,2,0,3
E01008113,Sheffield 042E,879,10,14,15,4,14,13,14,6,18,12,7,5,9,3,11,6,14,9,6,7,18,16,15,15,25,25,31,20,17,24,23,27,24,21,24,23,14,16,13,9,15,10,5,9,7,13,8,9,9,9,12,3,6,6,8,4,5,7,7,10,6,4,5,7,6,8,6,10,7,6,6,6,2,4,3,3,4,4,2,2,3,0,1,4,1,1,3,1,2,0,3
E01033273,Sheffield 042F,"1,226",4,3,3,5,7,6,4,10,11,0,6,4,4,1,8,18,10,18,57,269,147,121,92,61,40,23,29,24,16,13,8,18,14,10,5,7,8,7,9,8,3,3,3,4,3,3,5,3,3,4,6,6,3,2,3,2,3,1,2,1,5,3,3,2,2,4,6,2,2,4,0,0,3,0,0,0,3,1,2,2,1,2,0,2,0,1,0,0,2,0,3
E01033274,Sheffield 042G,"1,057",4,3,4,0,4,3,0,0,3,3,0,0,0,2,0,0,0,0,44,292,159,105,77,72,68,38,26,16,9,11,10,14,6,5,5,8,7,4,1,4,0,1,3,1,1,1,3,1,1,2,0,5,5,4,8,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2
E01008095,Sheffield 043A,853,19,9,9,11,10,11,5,11,4,13,5,2,2,5,3,2,6,10,10,13,46,47,36,36,32,35,21,23,18,15,19,24,20,12,12,11,8,7,15,3,9,11,9,4,9,9,9,8,12,12,7,11,7,4,9,8,4,4,2,4,7,1,6,3,5,2,1,4,1,3,6,3,3,9,2,9,2,3,1,3,4,3,4,4,1,1,1,3,0,0,6
E01008096,Sheffield 043B,"1,141",16,10,7,14,17,14,9,9,11,11,8,14,14,16,15,18,29,18,20,21,16,16,20,25,23,18,27,25,28,28,14,14,23,29,21,19,20,10,16,8,18,13,15,16,14,9,19,18,12,14,22,13,14,8,11,14,9,13,15,13,10,7,10,7,2,10,5,15,7,5,9,8,9,2,5,7,5,2,5,5,2,5,7,6,6,3,0,1,1,0,4
E01008097,Sheffield 043C,733,7,8,6,10,11,14,8,8,12,8,18,14,8,10,9,8,4,11,12,7,11,12,8,9,11,11,6,19,18,17,10,11,16,6,4,6,14,6,11,13,11,11,5,4,9,10,15,9,6,3,6,7,8,7,6,9,5,13,7,10,9,8,4,3,5,6,3,6,5,9,9,10,8,6,7,11,3,5,1,3,2,2,3,1,1,5,7,7,1,3,7
E01008101,Sheffield 043D,952,10,16,2,11,20,16,10,14,11,18,9,4,11,9,4,3,11,13,6,11,13,13,13,8,26,15,26,12,9,24,18,12,18,21,23,24,14,13,14,5,18,7,14,17,10,10,17,10,13,11,9,9,20,17,14,11,7,14,5,10,9,5,7,6,13,3,5,7,8,9,7,13,11,6,9,5,8,9,6,5,6,5,3,1,0,1,2,4,2,0,4
E01007965,Sheffield 044A,"1,024",8,12,8,14,16,7,14,17,9,19,9,19,13,4,15,12,9,14,9,8,6,2,9,7,11,14,10,11,11,17,16,8,10,9,6,18,10,10,10,6,14,9,13,9,9,18,11,13,21,15,9,15,15,11,11,12,8,18,8,12,4,7,3,6,5,9,6,10,9,8,20,14,8,10,11,6,12,13,10,13,20,14,14,15,17,17,8,14,6,6,21
E01007969,Sheffield 044B,736,3,6,8,4,4,9,7,8,8,11,9,5,6,11,2,4,3,8,1,2,7,5,9,7,7,11,12,12,9,11,9,11,9,10,6,4,7,7,10,10,4,8,1,11,7,12,11,7,11,10,6,8,8,17,5,13,16,9,14,11,10,9,8,3,10,9,10,10,7,14,9,8,6,5,7,12,9,9,10,9,3,5,4,3,3,3,9,6,9,6,30
E01007972,Sheffield 044C,726,5,9,2,6,8,8,2,7,5,12,6,5,12,10,7,10,5,7,9,8,5,3,4,8,6,13,11,14,11,7,8,11,12,7,6,15,9,8,6,6,8,6,5,8,12,3,13,13,11,13,14,6,13,7,10,11,13,8,10,11,6,5,11,6,6,7,3,11,1,8,12,9,11,8,13,12,7,8,14,15,8,6,4,7,2,4,0,3,5,2,4
E01007974,Sheffield 044D,719,10,11,5,6,10,2,6,7,6,10,9,9,9,11,5,11,8,11,9,8,5,7,8,8,6,10,11,8,12,9,10,4,10,7,7,7,5,6,5,3,13,3,7,12,15,8,11,8,22,14,19,31,13,18,13,15,11,15,11,15,11,7,10,5,7,10,8,6,4,5,7,8,2,4,4,4,6,4,2,4,1,2,3,4,3,1,0,0,1,0,1
E01007963,Sheffield 045A,707,7,8,4,9,9,3,7,3,11,3,9,4,7,4,4,2,10,5,5,7,9,5,8,10,10,10,11,10,9,10,10,10,8,5,7,11,10,5,10,8,3,4,4,12,9,11,17,14,17,8,12,15,13,9,13,7,9,10,8,8,5,10,14,8,4,13,10,10,11,11,12,11,4,9,8,8,4,5,6,7,4,3,3,1,5,2,2,4,4,2,7
E01007967,Sheffield 045B,891,13,12,8,14,12,13,11,11,12,10,7,9,13,13,12,13,15,12,9,8,10,8,8,11,12,23,17,19,18,13,13,7,13,13,9,12,11,14,6,8,7,9,14,13,13,17,9,12,19,18,17,14,11,6,7,6,8,5,9,11,9,7,13,8,8,15,6,7,10,10,10,9,6,3,6,8,9,5,4,5,3,4,3,1,3,2,3,4,0,3,10
