LSOA.code,LSOA.name,Population.all,Littles,Teens,Twenties,Thirties,Fourties,Fifties,Sixties,Seventies,Eighties,Nineties
E01008063,Sheffield 011B,"1,485",137,148,218,163,220,199,177,139,68,16
E01033277,Sheffield 011E,"2,528",452,332,413,361,305,270,203,121,68,3
E01008087,Sheffield 012A,"1,472",122,142,182,177,204,232,174,143,78,18
E01008088,Sheffield 012B,"1,343",115,108,183,167,192,205,144,151,74,4
E01008090,Sheffield 012C,"1,640",297,148,255,208,219,200,166,104,40,3
E01008092,Sheffield 012D,"1,443",161,121,172,204,198,190,156,108,93,40
E01008122,Sheffield 012E,"1,447",268,177,242,203,174,162,91,75,52,3
E01008124,Sheffield 012F,"1,426",313,139,273,214,180,126,103,49,24,5
E01007848,Sheffield 013A,"1,818",280,227,271,220,270,175,185,111,66,13
E01007851,Sheffield 013B,"1,372",221,235,204,163,173,161,119,60,30,6
E01007947,Sheffield 013C,"1,633",205,182,132,159,242,271,207,128,95,12
E01007948,Sheffield 013D,"1,749",336,305,194,213,214,187,129,109,57,5
E01008062,Sheffield 013E,"1,744",326,288,234,170,227,192,145,93,53,16
E01007847,Sheffield 014A,"1,241",147,100,162,143,199,151,143,128,61,7
E01007850,Sheffield 014B,"1,553",158,176,201,147,235,222,186,179,45,4
E01007852,Sheffield 014C,"1,474",160,145,193,238,208,238,157,108,24,3
E01007853,Sheffield 014D,"1,719",169,173,286,195,265,200,165,166,76,24
E01007854,Sheffield 014E,"1,708",363,244,242,224,263,183,113,56,17,3
E01007855,Sheffield 014F,"2,099",445,253,330,331,254,218,170,76,19,3
E01007941,Sheffield 015A,"1,606",201,222,147,177,206,217,173,145,98,20
E01007945,Sheffield 015B,"1,768",300,205,247,193,240,244,176,102,48,13
E01007946,Sheffield 015C,"1,588",312,207,234,227,215,199,104,65,21,4
E01007950,Sheffield 015D,"1,605",304,239,195,226,190,175,125,109,38,4
E01008123,Sheffield 015E,"1,325",243,168,185,174,142,160,117,72,42,22
E01007987,Sheffield 016A,"1,499",197,147,199,200,262,237,134,83,36,4
E01007988,Sheffield 016B,"1,508",171,155,127,161,260,219,202,134,68,11
E01007989,Sheffield 016C,"1,437",174,132,177,226,248,181,166,88,42,3
E01007991,Sheffield 016D,"1,484",158,227,170,163,191,213,153,153,47,9
E01007995,Sheffield 017A,"1,418",159,118,300,283,184,173,116,54,26,5
E01008089,Sheffield 017B,"1,649",242,238,260,223,232,162,121,88,76,7
E01008091,Sheffield 017C,"1,506",190,104,304,251,224,215,122,72,22,2
E01008093,Sheffield 017D,"1,467",123,114,268,250,194,210,150,114,38,6
E01007903,Sheffield 018A,"1,630",238,243,223,225,256,151,110,131,46,7
E01007904,Sheffield 018B,"1,775",347,234,250,246,192,132,170,140,59,5
E01007913,Sheffield 018C,"1,592",389,239,228,294,171,92,91,46,33,9
E01007914,Sheffield 018D,"1,594",283,316,233,284,196,106,80,51,34,11
E01007870,Sheffield 019A,"1,913",278,249,286,273,252,209,165,114,73,14
E01007871,Sheffield 019B,"1,872",280,197,255,263,263,242,126,150,87,9
E01007943,Sheffield 019C,"1,676",309,211,210,201,227,164,134,116,86,18
E01008094,Sheffield 019D,"1,280",221,142,211,135,154,148,115,102,44,8
E01007869,Sheffield 020A,"1,784",337,296,264,271,213,171,131,51,44,6
E01007872,Sheffield 020B,"1,738",286,266,216,245,221,167,153,101,70,13
E01007873,Sheffield 020C,"1,948",416,240,332,262,254,144,114,93,61,32
E01007942,Sheffield 020D,"2,106",415,410,365,313,235,164,86,63,41,14
E01007949,Sheffield 020E,"1,834",417,332,254,251,217,145,91,59,51,17
E01007990,Sheffield 021A,"1,421",150,122,159,131,213,200,180,168,85,13
E01007992,Sheffield 021B,"1,650",188,166,245,270,276,193,136,117,44,15
E01007993,Sheffield 021C,"1,652",201,218,171,210,250,235,143,125,84,15
E01007994,Sheffield 021D,"1,415",188,132,197,268,222,171,129,78,28,2
E01007996,Sheffield 021E,"1,683",249,142,221,252,227,199,131,129,90,43
E01007874,Sheffield 022A,"2,146",484,408,261,308,208,197,143,78,50,9
E01007875,Sheffield 022B,"1,957",437,352,322,274,234,123,94,71,46,4
E01007877,Sheffield 022D,"1,459",358,245,169,260,149,86,80,61,34,17
E01007940,Sheffield 022E,"2,129",521,377,313,263,237,196,102,65,51,4
E01007944,Sheffield 022F,"2,302",639,416,412,312,227,131,82,44,33,6
E01033269,Sheffield 022G,"2,012",486,318,313,347,237,158,60,60,28,5
E01033270,Sheffield 022H,"1,810",210,102,719,472,148,89,30,23,13,4
E01008129,Sheffield 023A,"1,431",142,160,127,138,232,222,178,139,75,18
E01008130,Sheffield 023B,"1,510",155,153,138,123,218,201,216,206,91,9
E01008131,Sheffield 023C,"1,603",159,177,144,141,273,246,214,144,90,15
E01008132,Sheffield 023D,"1,367",127,165,88,107,217,269,206,111,68,9
E01008133,Sheffield 023E,"1,538",92,147,102,98,208,223,219,254,160,35
E01008151,Sheffield 024A,"1,587",129,94,509,323,183,140,129,54,22,4
E01008153,Sheffield 024B,"1,712",169,105,374,354,252,166,138,79,57,18
E01008154,Sheffield 024C,"1,706",159,117,315,280,216,210,180,140,73,16
E01008155,Sheffield 024D,"1,572",140,103,417,335,182,169,105,85,27,9
E01008156,Sheffield 024E,"1,438",103,110,182,219,206,231,198,123,61,5
E01008160,Sheffield 024F,"1,375",159,102,198,238,166,182,144,117,58,11
E01007997,Sheffield 025A,"1,475",157,159,125,179,214,202,135,215,76,13
E01007998,Sheffield 025B,"1,664",155,147,162,196,240,194,182,228,134,26
E01008152,Sheffield 025C,"1,428",155,138,119,189,215,234,136,143,80,19
E01008158,Sheffield 025D,"1,561",193,144,189,170,201,190,208,174,77,15
E01008065,Sheffield 026A,"2,047",286,225,394,303,270,218,112,134,83,22
E01008068,Sheffield 026B,"3,363",276,576,1603,337,223,147,100,63,30,8
E01008072,Sheffield 026C,"1,616",212,201,294,232,208,149,136,108,61,15
E01008157,Sheffield 026D,"1,659",179,128,209,233,187,201,238,176,97,11
E01008161,Sheffield 026E,"1,686",180,142,287,301,248,216,140,117,46,9
E01007883,Sheffield 027A,"1,520",279,286,218,239,187,129,94,58,23,7
E01007902,Sheffield 027B,"1,735",296,176,227,281,200,141,164,161,73,16
E01007905,Sheffield 027C,"1,997",471,322,338,458,219,84,50,37,16,2
E01007906,Sheffield 027D,"2,617",602,454,382,423,304,180,121,107,40,4
E01008064,Sheffield 028A,"1,692",92,135,878,253,96,98,70,41,25,4
E01008066,Sheffield 028B,"1,672",42,80,1184,118,53,52,56,42,31,14
E01008069,Sheffield 028C,"1,713",99,104,1066,150,74,84,70,38,21,7
E01008074,Sheffield 028D,"1,467",107,81,655,205,123,115,101,47,30,3
E01007951,Sheffield 029A,"1,631",166,152,333,243,192,170,143,95,106,31
E01007960,Sheffield 029B,"1,653",150,154,449,265,205,127,120,118,60,5
E01007962,Sheffield 029C,"1,389",87,83,566,187,123,84,90,95,50,24
E01008159,Sheffield 029D,"1,496",168,95,337,290,187,141,121,104,44,9
E01007866,Sheffield 030A,"1,752",109,120,954,158,147,93,101,44,18,8
E01007867,Sheffield 030B,"2,030",47,109,1471,126,105,46,61,38,15,12
E01007868,Sheffield 030C,959,59,83,217,125,100,118,115,62,63,17
E01008067,Sheffield 030D,"1,784",39,120,1343,121,30,38,40,14,29,10
E01008073,Sheffield 030E,"1,767",140,124,732,215,165,156,127,69,35,4
E01007907,Sheffield 032A,"1,684",225,289,249,230,252,160,138,97,37,7
E01007908,Sheffield 032B,"1,478",174,119,244,240,205,202,131,110,46,7
E01007909,Sheffield 032C,"2,315",333,238,361,394,350,263,156,137,70,13
E01007911,Sheffield 032D,"1,379",139,144,129,122,214,213,195,150,63,10
E01008014,Sheffield 032E,"1,667",233,200,188,244,220,146,182,143,86,25
E01008016,Sheffield 032F,"1,599",214,211,242,205,235,179,141,102,50,20
E01007952,Sheffield 033A,"1,583",187,185,103,148,247,246,204,146,105,12
E01007953,Sheffield 033B,"1,547",110,113,104,113,209,223,258,236,156,25
E01007954,Sheffield 033C,"1,597",206,208,107,138,261,263,234,125,43,12
E01007961,Sheffield 033D,"1,562",220,172,132,206,224,222,153,143,67,23
E01007859,Sheffield 036A,"1,880",50,762,631,119,82,91,69,55,16,5
E01007860,Sheffield 036B,"1,687",96,136,802,175,138,115,104,40,56,25
E01007863,Sheffield 036C,"1,787",148,230,605,159,191,177,150,74,46,7
E01007864,Sheffield 036D,"2,230",29,134,1799,100,48,38,41,27,11,3
E01008104,Sheffield 036E,"1,717",188,210,687,171,140,123,83,66,41,8
E01007910,Sheffield 037A,"1,715",225,214,181,206,232,222,151,153,81,50
E01007912,Sheffield 037B,"1,484",138,126,162,114,202,246,220,160,102,14
E01007971,Sheffield 037C,"1,475",186,186,164,158,218,183,152,122,84,22
E01007973,Sheffield 037D,"1,522",157,181,162,134,259,207,155,175,77,15
E01007858,Sheffield 038A,"1,524",143,158,156,197,274,228,144,77,84,63
E01007861,Sheffield 038B,"1,561",155,184,128,113,270,264,230,123,76,18
E01007862,Sheffield 038C,"5,231",129,2445,1940,187,120,142,133,90,30,15
E01007865,Sheffield 038D,"1,706",217,199,159,237,282,215,202,138,46,11
E01008011,Sheffield 039A,"1,629",273,268,238,202,216,191,127,80,28,6
E01008012,Sheffield 039B,"2,200",399,247,389,408,250,216,135,108,41,7
E01008013,Sheffield 039C,"1,222",178,154,169,188,200,134,110,53,30,6
E01008015,Sheffield 039D,"1,639",228,174,221,213,262,210,153,117,40,21
E01008017,Sheffield 039E,"1,623",235,174,242,210,207,178,184,129,48,16
E01008018,Sheffield 039F,"1,377",216,169,214,165,186,170,125,84,43,5
E01008105,Sheffield 040A,"4,176",210,1053,2123,304,199,154,66,48,16,3
E01008107,Sheffield 040C,"1,667",156,165,612,200,225,125,71,60,38,15
E01008111,Sheffield 040D,"1,614",69,133,823,162,142,98,89,54,32,12
E01033271,Sheffield 040E,"1,629",283,92,512,326,202,92,55,30,34,3
E01033272,Sheffield 040F,"1,289",116,77,480,320,109,80,42,38,17,10
E01007955,Sheffield 041A,"1,365",127,176,77,84,213,231,220,152,75,10
E01007956,Sheffield 041B,"2,134",205,265,124,186,335,344,257,235,160,23
E01007957,Sheffield 041C,"1,648",222,195,102,220,234,210,215,147,83,20
E01007958,Sheffield 041D,"1,456",143,163,79,132,195,224,238,160,100,22
E01007959,Sheffield 041E,"1,455",166,186,68,127,203,249,240,133,72,11
E01008108,Sheffield 042A,"1,959",214,294,790,277,177,89,43,35,37,3
E01008109,Sheffield 042B,"1,995",182,315,677,254,179,117,99,116,54,2
E01008112,Sheffield 042D,"1,758",327,222,408,374,174,110,70,37,32,4
E01008113,Sheffield 042E,"1,837",262,221,402,389,195,147,109,76,33,3
E01033273,Sheffield 042F,"2,608",99,570,1485,189,95,80,41,30,12,7
E01033274,Sheffield 042G,"2,064",48,587,1155,170,38,44,12,3,5,2
E01008095,Sheffield 043A,"1,819",192,170,663,252,185,124,102,89,32,10
E01008096,Sheffield 043B,"2,176",276,325,369,296,309,245,168,112,71,5
E01008097,Sheffield 043C,"1,558",256,187,261,190,184,154,136,118,54,18
E01008101,Sheffield 043D,"1,852",238,158,314,334,254,214,146,147,43,4
E01007965,Sheffield 044A,"1,891",252,239,200,192,247,197,160,202,174,28
E01007969,Sheffield 044B,"1,550",145,125,220,190,176,245,189,157,65,38
E01007972,Sheffield 044C,"1,423",134,162,144,158,199,213,142,193,72,6
E01007974,Sheffield 044D,"1,415",149,178,190,116,258,272,128,83,36,5
E01007963,Sheffield 045A,"1,419",132,132,155,158,254,200,194,134,49,11
E01007967,Sheffield 045B,"1,787",243,215,244,211,286,186,191,115,72,24
E01007999,Sheffield 045C,"1,333",111,128,164,114,189,256,218,113,34,6
E01008008,Sheffield 045D,"1,633",198,162,259,188,204,176,177,134,116,19
E01008009,Sheffield 045E,"1,637",342,269,254,187,231,166,94,54,36,4
E01008043,Sheffield 046A,"1,650",215,196,134,205,258,233,218,109,74,8
E01008044,Sheffield 046B,"1,577",197,241,93,177,263,188,169,133,90,26
E01008047,Sheffield 046C,"1,613",106,77,821,241,114,119,72,50,10,3
E01008048,Sheffield 046D,"1,598",88,133,681,213,160,113,108,64,32,6
E01008050,Sheffield 046E,"1,508",154,99,537,281,171,121,92,31,19,3
E01007931,Sheffield 047A,"1,583",202,190,92,125,226,265,233,145,91,14
E01007934,Sheffield 047B,"1,489",214,179,121,185,257,206,180,96,45,6
E01007935,Sheffield 047C,"1,494",211,152,366,269,183,156,100,33,16,8
E01007936,Sheffield 047D,"1,687",252,171,338,344,253,169,95,39,22,4
E01007937,Sheffield 047E,"1,480",203,169,120,192,254,204,161,94,66,17
E01007938,Sheffield 047F,"1,516",238,171,87,193,235,203,185,140,56,8
E01008098,Sheffield 048A,"1,510",265,219,206,203,211,176,110,75,43,2
E01008100,Sheffield 048B,"1,313",215,150,220,141,187,161,128,60,42,9
E01008102,Sheffield 048C,"1,356",214,177,171,152,164,141,134,114,71,18
E01008103,Sheffield 048D,"1,312",235,186,186,180,166,158,85,78,32,6
E01007964,Sheffield 049A,"1,508",162,149,181,181,238,210,183,110,83,11
E01007966,Sheffield 049B,"1,525",126,177,223,139,286,257,157,103,39,18
E01007968,Sheffield 049C,"1,442",179,216,173,157,169,182,166,111,62,27
E01007970,Sheffield 049D,"1,654",162,98,217,184,235,229,193,185,134,17
E01008042,Sheffield 050A,"1,655",191,197,299,280,216,184,146,74,57,11
E01008045,Sheffield 050B,"1,439",197,186,204,205,206,172,165,71,25,8
E01008046,Sheffield 050C,"1,656",251,146,318,397,208,160,83,49,38,6
E01008049,Sheffield 050D,"1,647",132,117,323,202,192,165,240,119,99,58
E01008051,Sheffield 050E,"1,656",208,175,299,327,235,183,98,80,33,18
E01008052,Sheffield 050F,"1,936",194,165,389,388,302,205,187,73,24,9
E01007975,Sheffield 051A,"1,669",176,177,222,245,247,193,178,166,57,8
E01007976,Sheffield 051B,"1,512",173,115,208,186,229,207,177,128,71,18
E01007977,Sheffield 051C,"1,534",169,131,195,229,197,205,166,131,88,23
E01007979,Sheffield 051D,"1,736",309,309,334,226,165,151,91,80,62,9
E01008099,Sheffield 051E,"1,654",181,139,309,355,243,156,102,94,51,24
E01008000,Sheffield 052A,"1,434",134,102,187,151,184,181,206,175,97,17
E01008001,Sheffield 052B,"1,567",162,172,177,167,255,202,163,135,107,27
E01008004,Sheffield 052C,"1,605",185,182,179,153,256,192,171,163,92,32
E01008005,Sheffield 052D,"1,537",156,148,178,152,207,220,207,166,85,18
E01008010,Sheffield 052E,"1,446",195,193,229,164,209,152,128,102,61,13
E01007978,Sheffield 053A,"1,562",190,156,241,314,260,202,117,65,15,2
E01007980,Sheffield 053B,"1,557",228,136,188,351,279,178,111,48,28,10
E01007981,Sheffield 053C,"1,542",206,150,236,302,234,190,124,62,33,5
E01007983,Sheffield 053D,"1,515",185,151,226,315,292,180,93,42,28,3
E01007985,Sheffield 053E,"1,503",165,142,177,227,237,200,139,113,81,22
E01007982,Sheffield 054A,"1,883",283,245,318,232,273,206,155,124,42,5
E01008002,Sheffield 054B,"1,568",155,131,126,195,208,251,208,201,82,11
E01008003,Sheffield 054C,"1,362",95,141,166,145,202,196,195,140,73,9
E01008006,Sheffield 054D,"1,471",114,110,175,131,172,238,211,200,106,14
E01007927,Sheffield 055A,"1,648",167,208,60,109,229,257,248,198,146,26
E01007928,Sheffield 055B,"1,769",196,238,95,134,247,271,292,171,106,19
E01007929,Sheffield 055C,"1,757",242,199,133,170,315,228,231,146,75,18
E01007930,Sheffield 055D,"1,416",175,186,84,119,223,235,180,117,78,19
E01007932,Sheffield 055E,"1,396",150,165,90,134,225,198,186,142,79,27
E01007939,Sheffield 055F,"1,582",192,185,96,130,250,257,225,126,103,18
E01008028,Sheffield 056A,"1,580",209,179,176,200,219,245,179,115,51,7
E01008029,Sheffield 056B,"1,523",217,219,210,221,190,162,154,97,40,13
E01008032,Sheffield 056C,"1,355",157,144,184,151,194,180,155,106,75,9
E01008034,Sheffield 056D,"1,702",206,194,235,173,258,323,156,98,48,11
E01007828,Sheffield 059A,"1,770",211,219,200,248,272,263,143,116,76,22
E01007829,Sheffield 059B,"1,468",160,122,234,273,216,176,140,99,41,7
E01007831,Sheffield 059C,"1,460",177,138,182,208,215,215,150,93,66,16
E01007832,Sheffield 059D,"1,559",169,146,211,224,255,223,155,120,45,11
E01007986,Sheffield 059E,"1,376",178,91,237,280,227,150,87,94,30,2
E01008007,Sheffield 060A,"1,730",197,214,205,168,231,234,156,171,124,30
E01008075,Sheffield 060B,"1,517",273,220,288,236,187,118,72,68,49,6
E01008076,Sheffield 060C,"1,387",203,174,226,179,150,145,154,72,72,12
E01008077,Sheffield 060D,"1,551",193,154,224,192,198,206,170,119,80,15
E01008031,Sheffield 061A,"1,406",138,142,174,136,195,243,196,113,53,16
E01008033,Sheffield 061B,"1,255",75,88,124,104,179,236,242,147,56,4
E01008038,Sheffield 061C,"1,502",93,115,117,126,163,240,241,252,128,27
E01008040,Sheffield 061D,"1,679",176,195,209,196,277,282,195,95,46,8
E01007835,Sheffield 062A,"1,480",129,161,139,131,180,196,182,172,150,40
E01007836,Sheffield 062B,"1,601",144,177,183,162,205,228,171,198,121,12
E01007843,Sheffield 062C,"1,636",217,186,194,179,220,200,163,142,92,43
E01007846,Sheffield 062D,"1,459",147,142,196,138,219,191,185,133,86,22
E01008030,Sheffield 063A,"1,417",192,148,193,170,203,178,156,91,64,22
E01008035,Sheffield 063B,"1,122",99,104,99,110,188,212,154,111,39,6
E01008036,Sheffield 063C,"1,397",158,144,190,161,230,273,133,64,37,7
E01008041,Sheffield 063D,"1,406",180,172,147,162,240,295,145,42,15,8
E01007827,Sheffield 064A,"1,473",162,93,134,191,202,258,198,157,68,10
E01007830,Sheffield 064B,"1,489",106,136,133,112,220,241,186,181,126,48
E01007833,Sheffield 064C,"1,525",118,114,113,125,220,218,236,212,143,26
E01007984,Sheffield 064D,"1,442",166,152,130,186,221,212,154,144,65,12
E01008078,Sheffield 064E,"1,299",108,95,111,105,165,195,238,168,101,13
E01008079,Sheffield 064F,"1,295",154,151,81,120,201,198,179,134,56,21
E01008019,Sheffield 065A,"1,837",232,227,207,253,303,217,204,138,45,11
E01008020,Sheffield 065B,"1,380",126,107,149,161,177,247,227,141,39,6
E01008022,Sheffield 065C,"1,503",206,171,215,206,242,183,146,95,36,3
E01008027,Sheffield 065D,"1,545",218,155,193,175,253,156,154,132,84,25
E01008037,Sheffield 065E,"1,333",71,88,101,108,161,196,255,207,123,23
E01008039,Sheffield 065F,"1,264",105,68,149,132,124,196,208,191,80,11
E01007824,Sheffield 066A,"1,348",174,131,95,161,212,197,170,121,73,14
E01007825,Sheffield 066B,"1,492",151,150,99,147,201,226,219,163,112,24
E01007826,Sheffield 066C,"1,409",151,185,101,140,243,247,166,100,56,20
E01007834,Sheffield 066D,"1,629",169,168,105,156,237,240,207,199,123,25
E01007920,Sheffield 068A,"1,640",145,183,114,144,192,259,250,191,124,38
E01007921,Sheffield 068B,"1,594",155,159,110,108,232,208,223,217,154,28
E01007923,Sheffield 068C,"1,859",225,209,88,200,283,289,217,206,126,16
E01007925,Sheffield 068D,"1,726",225,196,113,173,252,247,217,173,110,20
E01007926,Sheffield 068E,"1,692",154,193,94,106,204,294,268,227,123,29
E01007933,Sheffield 068F,"1,618",152,240,117,115,222,294,231,154,85,8
E01007823,Sheffield 069A,"1,682",189,153,175,178,248,215,202,193,109,20
E01007916,Sheffield 069B,"1,629",317,189,243,201,230,160,138,78,60,13
E01007919,Sheffield 069C,"1,624",253,192,266,241,213,199,111,66,65,18
E01008080,Sheffield 069D,"1,501",127,169,195,154,210,209,195,138,87,17
E01008081,Sheffield 070A,"1,503",128,182,223,169,213,252,143,111,76,6
E01008082,Sheffield 070B,"1,451",170,130,199,160,188,183,177,121,100,23
E01008083,Sheffield 070C,"1,587",270,180,215,224,239,150,126,91,68,24
E01008084,Sheffield 070D,"1,671",300,194,268,218,221,176,137,94,52,11
E01007915,Sheffield 071A,"1,435",153,150,75,147,232,204,196,152,116,10
E01007917,Sheffield 071B,"1,536",124,158,111,136,193,197,216,251,120,30
E01007918,Sheffield 071C,"1,676",209,168,132,193,258,236,199,168,98,15
E01007922,Sheffield 071D,"1,378",124,144,95,146,199,208,240,149,58,15
E01007924,Sheffield 071E,"1,575",208,167,112,213,249,194,202,138,78,14
E01008021,Sheffield 072A,"1,474",130,194,158,122,241,285,214,93,34,3
E01008023,Sheffield 072B,"2,146",245,255,276,326,433,281,200,92,31,7
E01008024,Sheffield 072C,"1,840",227,226,184,264,277,247,186,146,71,12
E01008025,Sheffield 072D,"1,931",194,218,206,232,333,267,230,157,82,12
E01032585,Sheffield 072E,"1,397",110,86,123,139,163,217,254,210,86,9
E01033261,Sheffield 073A,"2,224",41,327,1558,196,50,24,14,10,3,1
E01033262,Sheffield 073B,"2,911",62,665,1753,251,98,44,28,8,2,0
E01033263,Sheffield 073C,"1,568",205,111,735,377,72,45,9,11,2,1
E01033264,Sheffield 073D,"2,179",48,112,1396,422,105,65,18,7,4,2
E01033276,Sheffield 073E,"4,291",46,839,3077,261,42,9,7,9,1,0
E01008114,Sheffield 074A,"3,354",253,732,1593,380,189,116,48,32,7,4
E01008115,Sheffield 074B,"1,887",67,156,1261,139,77,67,55,26,32,7
E01033265,Sheffield 074C,"1,535",24,84,1063,180,94,40,28,12,8,2
E01033266,Sheffield 074D,"1,972",85,161,1349,234,69,39,20,7,5,3
E01033267,Sheffield 074E,"1,612",31,230,1116,146,33,23,19,6,6,2
E01007878,Sheffield 075A,"1,647",240,157,293,332,232,141,118,91,37,6
E01007879,Sheffield 075B,"1,639",131,165,476,163,203,177,121,94,97,12
E01007881,Sheffield 075C,"1,609",216,155,261,237,235,193,142,118,49,3
E01007882,Sheffield 075D,"1,667",132,189,389,300,199,160,139,107,43,9
E01007885,Sheffield 075E,"1,647",263,179,273,284,261,163,113,75,29,7
E01007886,Sheffield 075F,"1,643",323,210,247,207,224,163,137,92,36,4
E01033268,Sheffield 075G,"2,920",393,356,1097,401,208,168,119,124,48,6
E01007838,Sheffield 076A,"1,531",176,154,186,186,224,250,149,144,51,11
E01007839,Sheffield 076B,"1,618",179,188,197,202,295,251,137,118,37,14
E01007841,Sheffield 076C,"1,584",133,209,189,165,288,223,160,131,62,24
E01007842,Sheffield 076D,"1,473",119,182,173,170,233,210,168,135,54,29
E01033278,Sheffield 076E,"2,658",347,326,327,334,360,304,293,207,120,40
E01033279,Sheffield 076F,"2,254",280,248,254,281,329,275,246,175,116,50
